Review_ID,Product_ID,Platform_ID,Issue_ID,Date_ID,Rating,Sentiment_score,RSI
5839,15,1,4,1024,4,-0.5423,0.55192
5840,3,2,1,766,4,0.4404,0.135
5841,39,1,4,809,4,-0.4215,0.5036
5842,3,1,1,554,5,-0.5423,0.27692
5843,27,1,3,233,2,0.5719,0.485
5844,22,2,4,861,4,-0.6698,0.6029200000000001
5845,12,1,1,525,3,0.0,0.21
5846,13,1,1,1077,4,-0.2263,0.22552
5847,23,2,1,117,4,0.5719,0.135
5848,28,2,9,1037,1,-0.128,0.6112
5849,16,2,4,853,4,-0.4215,0.5036
5850,19,2,3,729,3,0.4404,0.41
5851,22,2,2,1038,3,0.4404,0.41
5852,5,1,6,160,5,0.6808,0.26
5853,15,1,1,891,3,0.296,0.21
5854,6,1,4,493,2,0.0,0.485
5855,36,1,1,807,5,-0.4215,0.2286
5856,17,1,4,217,2,-0.3612,0.62948
5857,18,2,1,370,3,0.2263,0.21
5858,29,1,1,318,3,-0.2023,0.29092
5859,22,1,1,806,5,-0.6808,0.33232
5860,23,1,4,682,4,-0.4215,0.5036
5861,5,2,1,32,5,-0.5423,0.27692
5862,41,1,2,306,1,0.2263,0.56
5863,41,2,6,569,2,0.2263,0.485
5864,13,2,4,390,4,-0.4767,0.52568
5865,15,1,4,1085,1,0.4215,0.56
5866,15,1,4,1087,4,-0.5423,0.55192
5867,12,1,1,561,4,0.7269,0.135
5868,2,2,1,384,4,0.7845,0.135
5869,40,2,7,1009,3,-0.6242,0.65968
5870,12,2,4,885,2,0.6808,0.485
5871,14,2,1,30,5,0.765,0.06
5872,43,2,5,863,4,0.5719,0.335
5873,38,2,1,587,5,-0.802,0.3808
5874,27,1,1,80,5,-0.1779,0.13116
5875,28,2,1,310,5,-0.5096,0.26384
5876,29,1,4,285,4,-0.5859,0.5693600000000001
5877,12,2,8,575,1,0.0,0.56
5878,20,1,5,240,5,0.5719,0.26
5879,16,2,1,54,4,-0.1012,0.17548
5880,41,1,1,955,5,0.765,0.06
5881,22,1,1,810,4,-0.1516,0.19564
5882,9,1,4,903,1,-0.1531,0.62124
5883,2,2,4,891,4,-0.6641,0.6006400000000001
5884,43,2,1,154,4,0.4767,0.135
5885,17,2,5,97,2,-0.6901,0.7610399999999999
5886,39,2,3,771,3,0.0772,0.41
5887,9,2,2,857,3,0.0,0.41
5888,19,2,1,264,5,-0.5423,0.27692
5889,5,1,1,10,3,0.0,0.21
5890,9,1,1,1058,5,0.2263,0.06
5891,3,2,1,55,4,0.7906,0.135
5892,15,1,1,945,5,0.2263,0.06
5893,7,2,4,522,2,0.7778,0.485
5894,4,2,1,988,5,0.2263,0.06
5895,2,2,1,717,4,0.4404,0.135
5896,37,1,1,970,5,0.2263,0.06
5897,3,1,1,671,3,0.0,0.21
5898,5,1,1,341,4,0.0,0.135
5899,41,2,4,278,2,-0.5423,0.7019200000000001
5900,41,2,1,454,4,-0.1265,0.1856
5901,25,1,1,372,3,0.4333,0.21
5902,14,2,1,537,4,0.4404,0.135
5903,25,2,7,1059,3,0.2732,0.41
5904,20,2,1,621,5,-0.5994,0.29976
5905,43,2,3,696,3,0.8442,0.41
5906,40,2,4,305,3,-0.4767,0.6006800000000001
5907,16,2,5,126,4,0.296,0.335
5908,5,1,4,316,4,-0.5267,0.5456799999999999
5909,34,1,4,1015,1,0.0,0.56
5910,15,2,3,962,2,-0.1531,0.5462400000000001
5911,3,2,1,3,4,0.2263,0.135
5912,20,1,4,753,4,-0.5423,0.55192
5913,14,2,1,530,5,-0.128,0.1112
5914,12,2,1,124,3,-0.0772,0.2408799999999999
5915,40,1,1,764,4,-0.128,0.1862
5916,3,1,3,408,3,-0.34,0.546
5917,39,2,3,658,5,-0.5096,0.46384
5918,27,1,1,682,5,-0.5423,0.27692
5919,40,2,8,695,1,0.2263,0.56
5920,40,1,1,47,5,-0.8431,0.39724
5921,10,2,4,836,4,-0.5096,0.53884
5922,4,2,1,939,5,-0.5096,0.26384
5923,5,2,4,483,4,-0.5423,0.55192
5924,17,1,1,366,4,0.7003,0.135
5925,37,2,1,1057,5,0.0,0.06
5926,6,2,1,873,5,-0.6759,0.33036
5927,1,1,6,279,1,-0.5096,0.7638400000000001
5928,4,2,1,338,5,0.6808,0.06
5929,28,1,9,961,1,-0.5423,0.77692
5930,17,1,1,1015,4,0.4949,0.135
5931,14,1,1,423,4,0.4404,0.135
5932,17,1,11,682,5,0.8658,0.26
5933,25,2,1,808,3,0.128,0.21
5934,24,1,4,1070,4,-0.5423,0.55192
5935,16,2,4,400,2,-0.4215,0.6536
5936,36,2,4,168,4,-0.4215,0.5036
5937,20,1,1,650,4,0.0772,0.135
5938,23,1,7,993,3,-0.8885,0.7654000000000001
5939,41,2,6,98,3,0.5267,0.41
5940,25,1,5,988,1,0.6908,0.56
5941,4,2,9,925,2,-0.4215,0.6536
5942,40,2,1,103,5,0.2263,0.06
5943,10,1,1,896,5,0.4939,0.06
5944,15,2,1,531,4,0.2023,0.135
5945,25,2,2,547,3,0.5719,0.41
5946,2,2,1,844,4,0.7506,0.135
5947,43,2,6,154,1,-0.4019,0.7207600000000001
5948,2,1,5,415,4,0.5719,0.335
5949,43,1,1,93,4,0.4404,0.135
5950,13,1,1,779,5,0.765,0.06
5951,5,2,4,31,4,-0.3387,0.47048
5952,47,2,5,258,4,-0.4767,0.52568
5953,23,1,9,883,2,0.765,0.485
5954,3,1,1,910,5,0.1154,0.06
5955,10,1,1,930,5,0.5423,0.06
5956,41,1,1,138,5,0.2263,0.06
5957,6,1,1,1002,3,0.0,0.21
5958,16,1,1,874,4,0.25,0.135
5959,2,2,1,617,4,0.7096,0.135
5960,25,1,1,495,5,-0.5096,0.26384
5961,22,2,2,300,3,-0.5423,0.6269200000000001
5962,12,2,4,59,4,-0.4215,0.5036
5963,40,2,1,52,4,0.6597,0.135
5964,43,1,4,673,4,-0.7244,0.62476
5965,5,2,1,279,5,-0.2023,0.14092
5966,49,2,5,592,5,-0.4767,0.45068
5967,16,2,1,903,4,0.1531,0.135
5968,13,2,4,1095,1,-0.5423,0.77692
5969,3,2,4,255,4,-0.7481,0.6342400000000001
5970,14,1,1,860,5,-0.5423,0.27692
5971,16,1,2,989,3,0.5267,0.41
5972,2,2,1,488,5,0.0,0.06
5973,19,1,1,956,4,-0.0516,0.15564
5974,12,2,5,291,5,0.2263,0.26
5975,5,1,6,837,4,-0.085,0.369
5976,1,2,2,54,2,0.2263,0.485
5977,12,2,1,912,4,0.2263,0.135
5978,20,2,3,227,2,0.5719,0.485
5979,13,1,1,723,4,-0.1531,0.19624
5980,2,1,9,574,3,0.2263,0.41
5981,9,1,1,528,4,0.0,0.135
5982,41,2,1,105,4,-0.128,0.1862
5983,12,2,4,854,4,-0.5994,0.5747600000000002
5984,23,2,10,954,1,-0.1779,0.6311599999999999
5985,12,1,1,602,4,0.1531,0.135
5986,5,2,4,728,4,-0.34,0.471
5987,6,2,1,767,4,0.4404,0.135
5988,6,2,1,132,4,0.0,0.135
5989,25,1,4,503,2,0.2263,0.485
5990,17,1,5,678,4,-0.5994,0.5747600000000002
5991,17,2,3,167,1,0.5719,0.56
5992,22,1,1,182,5,0.7003,0.06
5993,22,2,3,166,3,-0.5423,0.6269200000000001
5994,23,1,8,340,5,-0.5423,0.47692
5995,38,2,1,1021,4,0.5719,0.135
5996,20,2,5,807,5,-0.5096,0.46384
5997,8,2,1,661,4,0.2263,0.135
5998,19,1,1,376,4,0.3612,0.135
5999,12,2,1,335,5,0.2263,0.06
6000,17,2,4,429,3,-0.765,0.7160000000000002
6001,9,1,1,193,4,0.2263,0.135
6002,8,1,1,931,5,0.4404,0.06
6003,9,2,11,434,4,-0.5719,0.56376
6004,2,1,5,682,5,0.4404,0.26
6005,43,2,9,239,3,-0.5423,0.6269200000000001
6006,39,2,4,508,3,-0.4215,0.5786
6007,12,1,6,273,3,-0.5096,0.6138400000000002
6008,20,1,1,1086,5,0.5719,0.06
6009,39,1,1,976,4,-0.1531,0.19624
6010,15,2,9,330,3,-0.4767,0.6006800000000001
6011,16,2,2,89,2,-0.5423,0.7019200000000001
6012,44,1,4,734,2,0.1295,0.485
6013,18,1,4,429,1,0.7778,0.56
6014,18,2,1,802,4,0.4404,0.135
6015,15,1,4,487,4,-0.4215,0.5036
6016,41,1,4,1020,4,-0.4215,0.5036
6017,41,2,5,813,4,0.2682,0.335
6018,25,1,7,1092,3,-0.765,0.7160000000000002
6019,5,2,1,93,4,0.4588,0.135
6020,14,2,2,916,3,0.4404,0.41
6021,27,2,6,97,3,0.2263,0.41
6022,2,1,4,201,4,-0.5096,0.53884
6023,41,1,1,669,5,-0.0258,0.07032
6024,17,1,1,113,4,0.4404,0.135
6025,19,2,2,966,2,0.5719,0.485
6026,23,1,1,852,4,0.0,0.135
6027,39,1,1,140,4,0.4404,0.135
6028,28,1,2,509,2,0.5859,0.485
6029,15,2,6,833,2,-0.5096,0.6888400000000001
6030,15,1,7,343,1,-0.765,0.8660000000000001
6031,24,2,1,438,5,-0.4215,0.2286
6032,5,1,9,719,3,0.2263,0.41
6033,22,1,1,608,4,0.0,0.135
6034,14,2,6,52,3,-0.5096,0.6138400000000002
6035,14,2,1,188,5,0.0,0.06
6036,27,2,4,575,2,0.4404,0.485
6037,3,2,4,509,4,-0.5096,0.53884
6038,17,2,1,762,5,0.5719,0.06
6039,5,1,1,839,4,0.2263,0.135
6040,19,1,1,35,5,0.2263,0.06
6041,12,2,1,866,4,0.4215,0.135
6042,43,1,1,786,5,0.0516,0.06
6043,24,2,2,655,2,0.0772,0.485
6044,44,1,1,928,4,0.0,0.135
6045,3,2,1,635,5,-0.4215,0.2286
6046,40,1,1,863,4,-0.1877,0.21008
6047,14,2,8,102,5,-0.4215,0.4286
6048,27,1,1,536,4,-0.0772,0.16588
6049,29,1,10,573,5,-0.4215,0.4286
6050,28,1,5,118,4,-0.5096,0.53884
6051,39,2,3,581,4,-0.6167,0.58168
6052,23,1,5,260,5,0.3182,0.26
6053,22,2,6,78,1,-0.7351,0.8540400000000001
6054,6,1,4,730,3,-0.5423,0.6269200000000001
6055,3,1,1,387,3,0.0,0.21
6056,2,1,2,1067,1,0.1043,0.56
6057,2,2,1,879,5,0.4404,0.06
6058,41,2,1,386,5,-0.765,0.366
6059,5,1,1,657,4,0.2732,0.135
6060,9,1,4,394,2,0.5719,0.485
6061,13,1,5,153,4,-0.5096,0.53884
6062,22,2,4,340,3,-0.7641,0.71564
6063,41,2,4,188,2,-0.6698,0.75292
6064,41,1,8,2,4,0.25,0.335
6065,5,2,11,809,5,0.4404,0.26
6066,22,2,1,706,5,0.0,0.06
6067,25,2,4,1078,2,0.1027,0.485
6068,3,2,1,1034,4,0.0516,0.135
6069,25,1,4,343,1,-0.5423,0.77692
6070,2,1,1,679,5,0.2263,0.06
6071,25,1,1,758,4,0.5719,0.135
6072,18,2,1,573,5,0.4404,0.06
6073,23,1,7,789,2,-0.765,0.7910000000000001
6074,27,2,10,707,4,-0.4215,0.5036
6075,18,1,6,633,2,0.4215,0.485
6076,16,1,4,1078,2,0.5719,0.485
6077,19,2,1,532,5,-0.6759,0.33036
6078,3,2,1,973,3,0.4019,0.21
6079,16,1,5,444,4,0.4404,0.335
6080,25,1,8,585,5,0.2263,0.26
6081,3,1,1,394,5,0.6705,0.06
6082,39,1,1,411,3,0.0,0.21
6083,23,2,2,943,2,0.5719,0.485
6084,3,1,5,895,4,0.4019,0.335
6085,19,2,1,180,4,0.6908,0.135
6086,12,1,6,764,2,0.6705,0.485
6087,15,2,1,736,5,-0.5859,0.29436
6088,23,2,9,226,2,0.7269,0.485
6089,5,2,5,460,3,-0.4215,0.5786
6090,40,2,9,39,2,-0.0516,0.50564
6091,9,2,6,567,1,-0.3818,0.71272
6092,39,1,7,621,3,0.1531,0.41
6093,44,2,1,440,5,0.5719,0.06
6094,28,2,4,296,4,-0.4215,0.5036
6095,20,2,7,217,2,-0.7526,0.7860400000000001
6096,44,1,6,868,1,0.2263,0.56
6097,12,1,1,792,3,0.1531,0.21
6098,6,2,4,44,2,0.0,0.485
6099,3,1,7,858,2,-0.4767,0.6756800000000001
6100,8,2,6,1022,3,0.2263,0.41
6101,15,2,1,173,5,0.4404,0.06
6102,28,2,1,986,4,0.6249,0.135
6103,9,2,6,765,3,0.1531,0.41
6104,15,1,1,922,4,0.2263,0.135
6105,15,1,4,481,4,-0.4215,0.5036
6106,36,2,1,1068,4,0.7003,0.135
6107,1,1,1,306,5,0.3818,0.06
6108,3,1,4,1001,4,-0.4215,0.5036
6109,49,2,2,1013,5,0.5859,0.26
6110,9,2,2,255,2,-0.34,0.621
6111,3,2,7,40,5,-0.4215,0.4286
6112,9,1,1,579,4,0.4767,0.135
6113,15,2,2,197,3,-0.5096,0.6138400000000002
6114,2,1,1,1036,5,0.0,0.06
6115,20,2,1,1040,4,0.1154,0.135
6116,50,1,1,312,3,0.7778,0.21
6117,36,1,1,955,4,0.5719,0.135
6118,14,1,1,342,5,0.4404,0.06
6119,2,2,4,370,4,-0.4215,0.5036
6120,16,1,1,262,4,0.7184,0.135
6121,3,1,3,423,3,0.2263,0.41
6122,12,1,1,640,5,0.4404,0.06
6123,10,2,9,661,2,-0.2732,0.5942799999999999
6124,3,2,6,775,2,-0.128,0.5362
6125,39,1,1,510,4,0.891,0.135
6126,14,2,1,844,5,-0.4215,0.2286
6127,39,1,4,841,1,-0.0243,0.56972
6128,44,1,4,234,4,-0.5423,0.55192
6129,13,1,4,788,4,-0.5423,0.55192
6130,10,1,4,23,1,-0.5423,0.77692
6131,38,1,6,931,3,0.2023,0.41
6132,43,1,4,452,4,-0.34,0.471
6133,4,2,6,441,3,0.6249,0.41
6134,41,1,1,637,5,0.2023,0.06
6135,29,2,1,938,3,0.5719,0.21
6136,44,2,9,968,2,0.2263,0.485
6137,13,1,2,538,3,-0.5096,0.6138400000000002
6138,30,2,8,932,3,0.0,0.41
6139,5,2,1,266,3,0.2263,0.21
6140,13,2,1,273,5,-0.765,0.366
6141,31,2,1,1059,3,0.7579,0.21
6142,2,2,7,389,3,-0.7096,0.69384
6143,24,1,4,168,1,0.34,0.56
6144,14,1,1,951,5,-0.4215,0.2286
6145,14,2,4,1007,4,-0.5096,0.53884
6146,10,1,9,14,1,0.2263,0.56
6147,28,2,1,658,4,0.2263,0.135
6148,2,1,1,588,3,0.5719,0.21
6149,10,2,1,819,5,0.2263,0.06
6150,44,2,2,383,1,-0.6124,0.8049600000000001
6151,10,1,9,1023,3,0.4404,0.41
6152,40,1,2,127,3,0.2023,0.41
6153,44,2,1,256,5,-0.5423,0.27692
6154,18,2,6,1058,3,-0.4031,0.57124
6155,18,1,1,235,4,-0.2732,0.24428
6156,15,2,8,270,5,0.4404,0.26
6157,23,1,4,932,3,-0.5096,0.6138400000000002
6158,15,2,6,1075,2,-0.7179,0.77216
6159,10,2,4,328,3,-0.5423,0.6269200000000001
6160,27,2,3,871,3,-0.5448,0.62792
6161,17,2,1,809,3,0.5719,0.21
6162,12,2,1,170,5,0.5719,0.06
6163,19,2,9,45,3,0.296,0.41
6164,44,2,2,128,2,0.2263,0.485
6165,5,1,1,26,5,0.7927,0.06
6166,50,2,1,350,4,0.4201,0.135
6167,28,1,3,106,1,0.0,0.56
6168,44,2,4,318,2,0.2263,0.485
6169,17,1,1,1013,5,-0.5423,0.27692
6170,1,1,3,450,3,0.4404,0.41
6171,40,2,6,235,1,0.0516,0.56
6172,16,1,5,14,4,0.2263,0.335
6173,9,2,4,1050,1,0.802,0.56
6174,3,2,3,166,3,0.2263,0.41
6175,20,1,1,358,4,0.3612,0.135
6176,15,2,1,533,5,-0.5096,0.26384
6177,28,1,1,251,5,0.0,0.06
6178,9,2,1,71,5,0.4404,0.06
6179,29,1,4,344,4,-0.765,0.641
6180,24,1,7,922,3,-0.7096,0.69384
6181,41,2,7,52,5,-0.4215,0.4286
6182,12,1,4,1096,3,-0.5423,0.6269200000000001
6183,29,1,1,637,5,0.34,0.06
6184,23,2,1,950,3,0.0,0.21
6185,24,2,1,270,5,0.34,0.06
6186,13,1,1,703,4,0.7717,0.135
6187,14,2,1,389,4,0.7351,0.135
6188,19,1,6,310,1,0.1779,0.56
6189,39,1,1,992,5,0.0,0.06
6190,14,2,4,219,4,-0.5423,0.55192
6191,43,2,4,997,3,-0.5096,0.6138400000000002
6192,28,2,4,713,4,-0.5096,0.53884
6193,27,1,1,122,5,-0.4215,0.2286
6194,18,1,7,730,5,0.891,0.26
6195,6,2,1,374,4,0.5719,0.135
6196,27,1,1,683,5,0.6124,0.06
6197,41,2,4,699,3,-0.5423,0.6269200000000001
6198,19,1,1,60,4,0.5267,0.135
6199,24,1,4,1022,4,-0.4939,0.53256
6200,2,2,1,751,3,0.5719,0.21
6201,15,2,7,470,3,-0.765,0.7160000000000002
6202,22,1,3,111,2,0.2263,0.485
6203,16,1,1,907,5,-0.4215,0.2286
6204,20,2,1,88,4,0.0516,0.135
6205,36,2,4,685,1,-0.4215,0.7286000000000001
6206,44,2,6,333,2,-0.7179,0.77216
6207,14,2,9,1084,3,0.5719,0.41
6208,19,2,4,564,4,-0.6124,0.57996
6209,15,2,1,371,4,0.5859,0.135
6210,19,2,7,702,2,0.1531,0.485
6211,23,2,3,14,3,-0.5096,0.6138400000000002
6212,43,1,4,58,4,-0.5096,0.53884
6213,38,2,1,368,5,-0.743,0.3572
6214,48,1,1,379,5,0.0,0.06
6215,8,1,6,817,3,-0.4019,0.5707600000000002
6216,16,1,10,231,4,-0.5423,0.55192
6217,27,1,8,123,3,-0.2263,0.5005200000000001
6218,5,2,1,539,4,0.5719,0.135
6219,41,2,1,520,4,0.0,0.135
6220,24,1,1,65,5,-0.4215,0.2286
6221,20,2,2,274,3,0.4404,0.41
6222,24,2,9,220,2,0.4404,0.485
6223,27,1,1,701,4,0.5574,0.135
6224,38,1,7,463,3,-0.3182,0.53728
6225,36,1,1,592,5,0.5994,0.06
6226,9,2,4,74,4,-0.709,0.6186
6227,10,2,1,535,3,0.8126,0.21
6228,24,2,7,306,5,0.5719,0.26
6229,8,1,4,522,3,-0.5423,0.6269200000000001
6230,15,2,1,905,3,0.2263,0.21
6231,5,1,1,387,5,0.7845,0.06
6232,24,1,3,19,3,-0.2732,0.51928
6233,26,2,4,179,2,0.7778,0.485
6234,23,2,1,239,5,0.5719,0.06
6235,20,2,2,77,2,-0.5423,0.7019200000000001
6236,14,1,6,776,1,0.0,0.56
6237,43,1,4,655,2,-0.5423,0.7019200000000001
6238,15,2,1,705,5,-0.4215,0.2286
6239,18,2,4,631,2,0.4728,0.485
6240,19,2,5,445,2,-0.5096,0.6888400000000001
6241,9,1,1,285,3,0.5719,0.21
6242,1,1,1,1043,5,-0.4215,0.2286
6243,24,2,1,912,4,0.4404,0.135
6244,41,1,1,1069,4,0.8074,0.135
6245,40,1,2,133,3,0.4588,0.41
6246,16,2,1,871,4,0.5719,0.135
6247,16,1,1,367,4,0.3182,0.135
6248,4,1,1,446,4,0.1531,0.135
6249,8,1,1,760,4,0.34,0.135
6250,41,1,1,209,4,0.5719,0.135
6251,5,1,1,30,4,0.4939,0.135
6252,22,2,4,162,4,-0.4215,0.5036
6253,36,1,6,860,3,-0.2023,0.49092
6254,28,2,4,541,4,-0.5096,0.53884
6255,8,1,4,1051,2,-0.4215,0.6536
6256,16,2,2,108,3,-0.5096,0.6138400000000002
6257,6,2,6,435,3,-0.7179,0.69716
6258,1,2,5,711,4,0.8176,0.335
6259,3,1,1,552,5,-0.5423,0.27692
6260,24,1,6,1018,3,-0.7179,0.69716
6261,12,2,4,791,4,-0.5423,0.55192
6262,19,2,3,116,2,0.6369,0.485
6263,24,1,9,665,3,0.5719,0.41
6264,40,1,1,545,5,-0.4203,0.22812
6265,13,1,1,562,5,-0.4215,0.2286
6266,14,2,1,268,4,0.6705,0.135
6267,19,1,7,708,1,-0.8441,0.89764
6268,40,1,2,705,3,-0.4215,0.5786
6269,39,2,9,893,2,0.5719,0.485
6270,5,2,3,889,3,-0.5096,0.6138400000000002
6271,5,2,1,1010,5,0.1027,0.06
6272,4,1,7,1067,4,-0.5423,0.55192
6273,15,2,1,956,5,-0.0772,0.09088
6274,18,2,7,47,3,-0.765,0.7160000000000002
6275,22,1,1,382,4,0.0,0.135
6276,6,2,4,851,2,0.5719,0.485
6277,5,1,7,84,3,-0.8589,0.75356
6278,10,2,1,69,4,0.5719,0.135
6279,12,2,1,628,4,0.743,0.135
6280,40,1,5,912,4,0.0276,0.335
6281,41,2,4,1066,3,-0.4939,0.6075600000000001
6282,12,2,6,762,3,-0.4929,0.6071600000000001
6283,25,1,2,546,3,-0.7779,0.72116
6284,43,2,4,774,4,-0.6759,0.6053600000000001
6285,2,1,4,474,4,-0.9104,0.69916
6286,23,2,1,55,3,0.0,0.21
6287,20,1,1,245,4,0.5719,0.135
6288,41,2,1,1040,5,0.7845,0.06
6289,25,2,4,75,2,0.4404,0.485
6290,5,2,8,1064,3,0.5719,0.41
6291,22,1,3,183,1,-0.4215,0.7286000000000001
6292,8,1,6,734,1,0.5719,0.56
6293,19,1,1,876,5,-0.0516,0.08064
6294,3,1,5,607,2,0.8126,0.485
6295,2,2,1,873,4,0.7717,0.135
6296,4,1,4,903,4,-0.5423,0.55192
6297,2,1,3,77,2,0.0,0.485
6298,20,1,1,808,5,-0.3182,0.18728
6299,19,2,1,1077,5,0.0,0.06
6300,25,1,3,517,2,0.4404,0.485
6301,24,1,6,592,5,0.0,0.26
6302,41,2,1,332,5,-0.5423,0.27692
6303,5,1,1,303,4,0.3612,0.135
6304,16,2,5,360,4,0.0,0.335
6305,19,1,9,182,4,0.6908,0.335
6306,8,2,6,199,3,-0.296,0.5284
6307,27,1,6,721,1,0.2263,0.56
6308,23,1,1,1094,4,-0.0772,0.16588
6309,40,2,4,518,3,-0.4019,0.5707600000000002
6310,14,2,9,716,2,-0.5423,0.7019200000000001
6311,14,1,5,268,5,0.4404,0.26
6312,44,1,3,339,2,0.802,0.485
6313,23,1,1,961,4,0.3182,0.135
6314,39,1,6,772,2,-0.5423,0.7019200000000001
6315,25,1,4,953,4,-0.5096,0.53884
6316,7,2,4,13,1,0.0,0.56
6317,9,1,4,743,3,-0.4215,0.5786
6318,17,2,4,917,4,-0.5423,0.55192
6319,28,2,9,435,3,0.5719,0.41
6320,27,2,3,426,2,0.128,0.485
6321,20,1,5,391,4,0.7506,0.335
6322,27,1,1,544,5,0.5719,0.06
6323,16,1,1,903,5,0.0,0.06
6324,41,1,5,366,4,-0.5423,0.55192
6325,41,1,6,174,3,-0.5423,0.6269200000000001
6326,36,1,1,1026,4,0.0,0.135
6327,16,2,4,307,4,-0.3612,0.47948
6328,13,1,9,298,1,0.4404,0.56
6329,1,1,1,989,4,0.6908,0.135
6330,15,1,4,455,1,0.128,0.56
6331,10,2,9,329,1,0.5719,0.56
6332,3,1,1,752,4,0.128,0.135
6333,10,2,1,136,4,0.7845,0.135
6334,39,2,1,25,4,0.0,0.135
6335,13,2,1,1030,4,0.2263,0.135
6336,9,1,1,753,5,0.2263,0.06
6337,5,1,2,113,3,0.2263,0.41
6338,4,1,1,128,5,-0.5216,0.26864
6339,8,2,6,462,3,0.0258,0.41
6340,40,2,6,911,3,0.6486,0.41
6341,27,2,6,1086,3,-0.2249,0.49996
6342,1,1,7,447,1,-0.4767,0.75068
6343,29,2,9,368,2,0.5267,0.485
6344,38,2,9,12,1,0.4767,0.56
6345,19,1,7,975,3,-0.7502,0.71008
6346,4,1,3,963,3,0.3612,0.41
6347,24,1,7,239,4,0.8074,0.335
6348,10,2,1,564,5,0.5719,0.06
6349,23,1,1,833,4,0.0772,0.135
6350,10,1,7,729,3,-0.296,0.5284
6351,6,2,4,500,4,-0.4215,0.5036
6352,23,2,1,995,4,0.7717,0.135
6353,10,1,1,299,4,0.5719,0.135
6354,39,2,1,150,3,0.5719,0.21
6355,10,2,5,578,5,0.0,0.26
6356,27,2,1,902,4,0.836,0.135
6357,23,2,1,169,5,0.5994,0.06
6358,41,1,3,92,2,-0.5096,0.6888400000000001
6359,10,1,1,38,4,0.7845,0.135
6360,15,2,6,393,2,-0.8586,0.8284400000000001
6361,24,1,2,743,3,-0.7347,0.7038800000000001
6362,18,1,6,924,3,0.0258,0.41
6363,3,2,6,309,1,0.4939,0.56
6364,10,1,1,598,5,-0.2486,0.15944
6365,25,2,1,1067,3,0.0015,0.21
6366,14,1,1,25,4,-0.296,0.2534
6367,50,2,1,824,3,0.0,0.21
6368,27,1,4,380,4,-0.5096,0.53884
6369,24,2,1,267,5,0.5719,0.06
6370,40,1,4,680,1,-0.7779,0.8711600000000002
6371,28,1,1,177,3,-0.1779,0.2811599999999999
6372,12,2,8,861,4,0.5719,0.335
6373,19,2,1,276,4,0.6908,0.135
6374,15,1,7,519,3,0.1531,0.41
6375,8,2,4,61,3,-0.483,0.6032
6376,20,1,1,455,4,0.5574,0.135
6377,19,2,3,503,2,-0.5423,0.7019200000000001
6378,22,1,6,168,1,0.0,0.56
6379,14,1,8,642,4,-0.6902,0.6110800000000001
6380,6,1,4,558,4,-0.5096,0.53884
6381,43,1,6,1026,2,-0.7179,0.77216
6382,24,2,1,603,4,0.1779,0.135
6383,15,1,2,872,1,0.2732,0.56
6384,29,1,1,92,5,-0.4215,0.2286
6385,22,2,4,600,2,0.2263,0.485
6386,40,2,1,712,4,-0.0772,0.16588
6387,16,2,1,551,4,-0.2263,0.22552
6388,13,2,1,61,3,0.6249,0.21
6389,10,1,3,997,3,0.0258,0.41
6390,16,1,1,74,4,0.2263,0.135
6391,12,2,1,589,5,-0.128,0.1112
6392,3,1,6,646,3,0.5719,0.41
6393,10,2,4,21,4,-0.5096,0.53884
6394,3,1,1,228,5,0.5994,0.06
6395,44,2,7,657,3,-0.0516,0.4306399999999999
6396,14,2,4,1094,1,-0.34,0.696
6397,23,2,1,272,4,0.7906,0.135
6398,19,1,4,628,2,0.0258,0.485
6399,5,1,1,420,4,0.0,0.135
6400,23,2,1,1027,4,0.6956,0.135
6401,25,2,2,703,1,0.4019,0.56
6402,12,2,4,146,4,-0.4588,0.5185200000000001
6403,1,1,7,124,1,-0.5719,0.7887600000000001
6404,19,2,4,520,4,-0.4215,0.5036
6405,8,2,7,871,3,-0.6597,0.67388
6406,5,1,1,417,5,0.5719,0.06
6407,18,2,1,417,4,0.6801,0.135
6408,28,1,1,579,4,0.4404,0.135
6409,40,2,4,1005,2,-0.4215,0.6536
6410,10,2,5,228,3,0.0276,0.41
6411,27,2,4,1049,1,0.7351,0.56
6412,22,1,1,181,4,0.6705,0.135
6413,9,2,1,658,3,0.5719,0.21
6414,36,2,9,435,3,-0.0772,0.44088
6415,41,1,4,920,4,-0.5096,0.53884
6416,19,2,3,713,1,0.3612,0.56
6417,16,1,9,809,3,0.2263,0.41
6418,27,2,1,26,4,0.3612,0.135
6419,15,1,4,638,4,-0.6486,0.5944400000000001
6420,13,2,9,1027,3,-0.4215,0.5786
6421,3,1,1,614,4,0.4404,0.135
6422,8,2,6,449,3,0.25,0.41
6423,4,2,1,96,4,0.6369,0.135
6424,2,2,1,405,4,-0.296,0.2534
6425,16,1,7,637,3,-0.4767,0.6006800000000001
6426,39,2,4,1022,4,-0.6124,0.57996
6427,8,1,3,623,3,-0.2023,0.49092
6428,10,1,7,985,1,-0.7096,0.8438400000000001
6429,40,1,4,583,1,-0.5096,0.7638400000000001
6430,15,1,1,1073,3,0.875,0.21
6431,5,1,5,709,4,0.5423,0.335
6432,10,1,6,542,3,0.7906,0.41
6433,1,2,4,89,3,-0.5096,0.6138400000000002
6434,20,2,4,916,3,-0.5096,0.6138400000000002
6435,19,2,1,898,5,0.7906,0.06
6436,22,1,1,991,5,-0.6597,0.32388
